price;Storage_Level;Feed_in;Feed_out;hourly_profit;profit_acc;
    41.00000;     0.50023;     0.00000;     0.00000;     0.00000;   418.04230;
    41.00000;     0.50019;     0.00000;     0.00000;     0.00000;   418.04230;
    36.00000;     0.50016;     0.00000;     0.00000;     0.00000;   418.04230;
    35.00000;     0.50012;     0.00000;     0.00000;     0.00000;   418.04230;
    36.00000;     0.50009;     0.00000;     0.00000;     0.00000;   418.04230;
    38.00000;     0.50005;     0.00000;     0.00000;     0.00000;   418.04230;
    42.00000;     0.25002;     0.00000;     0.25000;    10.50000;   428.54230;
    42.00000;     0.00000;     0.00000;     0.25000;    10.50000;   439.04230;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    32.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    24.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    23.00000;     0.00000;     0.00000;     0.00000;     0.00000;   439.04230;
    13.00000;     0.25000;     0.25000;     0.00000;    -3.93939;   435.10291;
    13.00000;     0.49998;     0.25000;     0.00000;    -3.93939;   431.16352;
    12.00000;     0.74995;     0.25000;     0.00000;    -3.63636;   427.52715;
    13.00000;     0.99990;     0.25000;     0.00000;    -3.93939;   423.58776;
    18.00000;     1.00000;     0.00017;     0.00000;    -0.00382;   423.58394;
    23.00000;     1.00000;     0.00007;     0.00000;    -0.00195;   423.58199;
    36.00000;     0.99993;     0.00000;     0.00000;     0.00000;   423.58199;
    38.00000;     0.99986;     0.00000;     0.00000;     0.00000;   423.58199;
    43.00000;     0.74979;     0.00000;     0.25000;    10.75000;   434.33199;
    44.00000;     0.49974;     0.00000;     0.25000;    11.00000;   445.33199;
    39.00000;     0.49970;     0.00000;     0.00000;     0.00000;   445.33199;
    33.00000;     0.50009;     0.00042;     0.00000;    -0.01680;   445.31519;
    28.00000;     0.75005;     0.25000;     0.00000;    -8.48485;   436.83034;
    27.00000;     1.00000;     0.25000;     0.00000;    -8.18182;   428.64852;
    35.00000;     1.00000;     0.00007;     0.00000;    -0.00297;   428.64555;
    47.00000;     0.74993;     0.00000;     0.25000;    11.75000;   440.39555;
    49.00000;     0.49988;     0.00000;     0.25000;    12.25000;   452.64555;
    48.00000;     0.24984;     0.00000;     0.25000;    12.00000;   464.64555;
    40.00000;     0.24983;     0.00000;     0.00000;     0.00000;   464.64555;
    44.00000;     0.00000;     0.00000;     0.24981;    10.99153;   475.63709;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000;   475.63709;
    33.00000;     0.00011;     0.00011;     0.00000;    -0.00420;   475.63288;
    35.00000;     0.00011;     0.00000;     0.00000;     0.00000;   475.63288;
    32.00000;     0.25011;     0.25000;     0.00000;    -9.69697;   465.93592;
    27.00000;     0.50009;     0.25000;     0.00000;    -8.18182;   457.75410;
    27.00000;     0.75005;     0.25000;     0.00000;    -8.18182;   449.57228;
    33.00000;     1.00000;     0.25000;     0.00000;   -10.00000;   439.57228;
    60.00000;     0.74993;     0.00000;     0.25000;    15.00000;   454.57228;
    66.00000;     0.49988;     0.00000;     0.25000;    16.50000;   471.07228;
    58.00000;     0.25016;     0.00000;     0.24968;    14.48173;   485.55401;
    55.00000;     0.25014;     0.00000;     0.00000;     0.00000;   485.55401;
    54.00000;     0.25012;     0.00000;     0.00000;     0.00000;   485.55401;
    54.00000;     0.25011;     0.00000;     0.00000;     0.00000;   485.55401;
    53.00000;     0.25009;     0.00000;     0.00000;     0.00000;   485.55401;
    51.00000;     0.25007;     0.00000;     0.00000;     0.00000;   485.55401;
    50.00000;     0.25005;     0.00000;     0.00000;     0.00000;   485.55401;
    48.00000;     0.25004;     0.00000;     0.00000;     0.00000;   485.55401;
    50.00000;     0.25002;     0.00000;     0.00000;     0.00000;   485.55401;
    59.00000;     0.00000;     0.00000;     0.25000;    14.75000;   500.30401;
    54.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    51.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    45.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    48.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000;   500.30401;
    38.00000;     0.00011;     0.00011;     0.00000;    -0.00484;   500.29917;
    35.00000;     0.25011;     0.25000;     0.00000;   -10.60606;   489.69311;
    26.00000;     0.50009;     0.25000;     0.00000;    -7.87879;   481.81432;
    29.00000;     0.75005;     0.25000;     0.00000;    -8.78788;   473.02644;
    35.00000;     1.00000;     0.25000;     0.00000;   -10.60606;   462.42038;
    42.00000;     1.00000;     0.00007;     0.00000;    -0.00356;   462.41682;
    52.00000;     0.99993;     0.00000;     0.00000;     0.00000;   462.41682;
    54.00000;     0.74986;     0.00000;     0.25000;    13.50000;   475.91682;
    52.00000;     0.74981;     0.00000;     0.00000;     0.00000;   475.91682;
    52.00000;     0.74976;     0.00000;     0.00000;     0.00000;   475.91682;
    53.00000;     0.50023;     0.00000;     0.24947;    13.22217;   489.13899;
    53.00000;     0.50019;     0.00000;     0.00000;     0.00000;   489.13899;
    52.00000;     0.50016;     0.00000;     0.00000;     0.00000;   489.13899;
    51.00000;     0.50012;     0.00000;     0.00000;     0.00000;   489.13899;
    48.00000;     0.50009;     0.00000;     0.00000;     0.00000;   489.13899;
    48.00000;     0.50005;     0.00000;     0.00000;     0.00000;   489.13899;
    56.00000;     0.25002;     0.00000;     0.25000;    14.00000;   503.13899;
    61.00000;     0.00000;     0.00000;     0.25000;    15.25000;   518.38899;
    52.00000;     0.00000;     0.00000;     0.00000;     0.00000;   518.38899;
    46.00000;     0.00000;     0.00000;     0.00000;     0.00000;   518.38899;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000;   518.38899;
    47.00000;     0.00000;     0.00000;     0.00000;     0.00000;   518.38899;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000;   518.38899;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000;   518.38899;
    36.00000;     0.00011;     0.00011;     0.00000;    -0.00458;   518.38441;
    35.00000;     0.25011;     0.25000;     0.00000;   -10.60606;   507.77835;
    32.00000;     0.50009;     0.25000;     0.00000;    -9.69697;   498.08138;
    28.00000;     0.75005;     0.25000;     0.00000;    -8.48485;   489.59653;
    33.00000;     1.00000;     0.25000;     0.00000;   -10.00000;   479.59653;
    43.00000;     0.99993;     0.00000;     0.00000;     0.00000;   479.59653;
    53.00000;     0.74986;     0.00000;     0.25000;    13.25000;   492.84653;
    52.00000;     0.49981;     0.00000;     0.25000;    13.00000;   505.84653;
    51.00000;     0.25014;     0.00000;     0.24963;    12.73126;   518.57779;
    51.00000;     0.25012;     0.00000;     0.00000;     0.00000;   518.57779;
    51.00000;     0.25011;     0.00000;     0.00000;     0.00000;   518.57779;
    50.00000;     0.25009;     0.00000;     0.00000;     0.00000;   518.57779;
    48.00000;     0.25007;     0.00000;     0.00000;     0.00000;   518.57779;
    47.00000;     0.25005;     0.00000;     0.00000;     0.00000;   518.57779;
    47.00000;     0.25004;     0.00000;     0.00000;     0.00000;   518.57779;
    47.00000;     0.25002;     0.00000;     0.00000;     0.00000;   518.57779;
    52.00000;     0.00000;     0.00000;     0.25000;    13.00000;   531.57779;
    51.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    47.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    40.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000;   531.57779;
    35.00000;     0.00011;     0.00011;     0.00000;    -0.00446;   531.57333;
    32.00000;     0.25011;     0.25000;     0.00000;    -9.69697;   521.87636;
    30.00000;     0.50009;     0.25000;     0.00000;    -9.09091;   512.78545;
    31.00000;     0.75005;     0.25000;     0.00000;    -9.39394;   503.39151;
    33.00000;     1.00000;     0.25000;     0.00000;   -10.00000;   493.39151;
    41.00000;     1.00000;     0.00007;     0.00000;    -0.00348;   493.38803;
    51.00000;     0.99993;     0.00000;     0.00000;     0.00000;   493.38803;
    52.00000;     0.99986;     0.00000;     0.00000;     0.00000;   493.38803;
    53.00000;     0.99979;     0.00000;     0.00000;     0.00000;   493.38803;
    54.00000;     0.74972;     0.00000;     0.25000;    13.50000;   506.88803;
    54.00000;     0.50023;     0.00000;     0.24944;    13.46976;   520.35779;
    51.00000;     0.50019;     0.00000;     0.00000;     0.00000;   520.35779;
    51.00000;     0.50016;     0.00000;     0.00000;     0.00000;   520.35779;
    50.00000;     0.50012;     0.00000;     0.00000;     0.00000;   520.35779;
    47.00000;     0.50009;     0.00000;     0.00000;     0.00000;   520.35779;
    50.00000;     0.50005;     0.00000;     0.00000;     0.00000;   520.35779;
    58.00000;     0.25002;     0.00000;     0.25000;    14.50000;   534.85779;
    61.00000;     0.00000;     0.00000;     0.25000;    15.25000;   550.10779;
    51.00000;     0.00000;     0.00000;     0.00000;     0.00000;   550.10779;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000;   550.10779;
    45.00000;     0.00000;     0.00000;     0.00000;     0.00000;   550.10779;
    45.00000;     0.00000;     0.00000;     0.00000;     0.00000;   550.10779;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000;   550.10779;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000;   550.10779;
    36.00000;     0.00011;     0.00011;     0.00000;    -0.00458;   550.10321;
    35.00000;     0.25011;     0.25000;     0.00000;   -10.60606;   539.49715;
    32.00000;     0.50009;     0.25000;     0.00000;    -9.69697;   529.80018;
    31.00000;     0.75005;     0.25000;     0.00000;    -9.39394;   520.40624;
    34.00000;     1.00000;     0.25000;     0.00000;   -10.30303;   510.10321;
    41.00000;     1.00000;     0.00007;     0.00000;    -0.00348;   510.09973;
    51.00000;     0.75012;     0.00000;     0.24981;    12.74018;   522.83991;
    52.00000;     0.50007;     0.00000;     0.25000;    13.00000;   535.83991;
    52.00000;     0.25004;     0.00000;     0.25000;    13.00000;   548.83991;
    51.00000;     0.25002;     0.00000;     0.00000;     0.00000;   548.83991;
    52.00000;     0.00000;     0.00000;     0.25000;    13.00000;   561.83991;
    51.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.83991;
    47.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.83991;
    42.00000;     0.25000;     0.25000;     0.00000;   -12.72727;   549.11264;
    43.00000;     0.24998;     0.00000;     0.00000;     0.00000;   549.11264;
    43.00000;     0.24997;     0.00000;     0.00000;     0.00000;   549.11264;
    50.00000;     0.24995;     0.00000;     0.00000;     0.00000;   549.11264;
    51.00000;     0.00000;     0.00000;     0.24993;    12.74643;   561.85907;
    47.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    46.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000;   561.85907;
    33.00000;     0.00011;     0.00011;     0.00000;    -0.00420;   561.85487;
    30.00000;     0.25011;     0.25000;     0.00000;    -9.09091;   552.76396;
    28.00000;     0.50009;     0.25000;     0.00000;    -8.48485;   544.27911;
    30.00000;     0.75005;     0.25000;     0.00000;    -9.09091;   535.18820;
    31.00000;     1.00000;     0.25000;     0.00000;    -9.39394;   525.79426;
    34.00000;     1.00000;     0.00007;     0.00000;    -0.00288;   525.79138;
    36.00000;     1.00000;     0.00007;     0.00000;    -0.00305;   525.78832;
    43.00000;     0.99993;     0.00000;     0.00000;     0.00000;   525.78832;
    46.00000;     0.99986;     0.00000;     0.00000;     0.00000;   525.78832;
    49.00000;     0.74979;     0.00000;     0.25000;    12.25000;   538.03832;
    47.00000;     0.74974;     0.00000;     0.00000;     0.00000;   538.03832;
    44.00000;     0.74969;     0.00000;     0.00000;     0.00000;   538.03832;
    41.00000;     0.74963;     0.00000;     0.00000;     0.00000;   538.03832;
    40.00000;     0.74958;     0.00000;     0.00000;     0.00000;   538.03832;
    42.00000;     0.74953;     0.00000;     0.00000;     0.00000;   538.03832;
    48.00000;     0.50005;     0.00000;     0.24942;    11.97229;   550.01061;
    55.00000;     0.25002;     0.00000;     0.25000;    13.75000;   563.76061;
    52.00000;     0.00000;     0.00000;     0.25000;    13.00000;   576.76061;
    43.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    41.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    44.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    33.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    32.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000;   576.76061;
    27.00000;     0.25000;     0.25000;     0.00000;    -8.18182;   568.57879;
    23.00000;     0.49998;     0.25000;     0.00000;    -6.96970;   561.60910;
    13.00000;     0.74995;     0.25000;     0.00000;    -3.93939;   557.66970;
    22.00000;     0.99990;     0.25000;     0.00000;    -6.66667;   551.00304;
    29.00000;     1.00000;     0.00017;     0.00000;    -0.00615;   550.99689;
    33.00000;     1.00000;     0.00007;     0.00000;    -0.00280;   550.99409;
    40.00000;     0.99993;     0.00000;     0.00000;     0.00000;   550.99409;
    46.00000;     0.74986;     0.00000;     0.25000;    11.50000;   562.49409;
    46.00000;     0.49981;     0.00000;     0.25000;    11.50000;   573.99409;
    40.00000;     0.49977;     0.00000;     0.00000;     0.00000;   573.99409;
    36.00000;     0.50009;     0.00035;     0.00000;    -0.01527;   573.97881;
    32.00000;     0.75005;     0.25000;     0.00000;    -9.69697;   564.28184;
    36.00000;     1.00000;     0.25000;     0.00000;   -10.90909;   553.37275;
    45.00000;     0.74993;     0.00000;     0.25000;    11.25000;   564.62275;
